,POSTCODE_VAN,POSTCODE_TOT,Aantal Aansluitingen,%Leveringsrichting,%Fysieke status,%Defintieve aansl (NRM),%Soort aansluiting,Soort aansluiting Naam,SJV,%SJV laag tarief,%Slimme Meter,Gemiddeld aantal telwielen
3059,1017GW,1017GW,46,100,"82,61",100,93,3x25,3573,"2,17",0,"2,9"
3061,1017GX,1017GX,20,100,85,100,95,3x25,2909,0,0,"2,5"
3063,1017GZ,1017GZ,20,100,95,100,85,3x25,4756,15,0,"2,4"
3065,1017HA,1017HA,43,100,"88,37",100,88,3x25,3344,"6,98",0,"2,9"
3067,1017HB,1017HB,17,100,100,100,94,3x25,3677,0,0,"3,9"
3069,1017HC,1017HC,45,100,80,100,87,3x25,3757,"4,44",0,"2,3"
3071,1017HD,1017HD,23,100,"69,57",100,74,3x25,7198,"39,13",0,"2,8"
3073,1017HE,1017HE,12,100,"83,33",100,75,3x25,14919,"58,33",0,3
3075,1017HG,1017HG,25,100,88,100,88,3x25,8081,24,0,"2,4"
3076,1017HH,1017HH,33,100,"75,76",100,91,3x25,5850,"15,15",0,"3,4"
3078,1017HJ,1017HJ,46,100,"73,91",100,78,3x25,11791,"17,39",0,"3,7"
3080,1017HK,1017HK,21,100,"90,48",100,90,3x25,9911,"14,29",0,"2,5"
3082,1017HL,1017HM,33,100,"78,79",100,76,3x25,13028,"69,7",0,"1,5"
3084,1017HN,1017HN,17,100,"94,12",100,65,3x25,7970,"47,06",0,2
3086,1017HP,1017HP,31,100,"87,1",100,84,3x25,6012,"29,03",0,"2,2"
3088,1017HR,1017HR,16,100,"87,5",100,100,3x25,3424,25,0,"1,6"
3090,1017HS,1017HS,14,100,"85,71",100,64,3x25,2615,"57,14",0,"1,3"
3092,1017HT,1017HV,43,100,"97,67",100,95,3x25,5058,"16,28",0,"1,3"
3093,1017HW,1017HW,58,100,"87,93",100,95,3x25,3580,"10,34",0,"1,5"
3095,1017HX,1017HX,59,100,"96,61",100,100,3x25,2682,"1,69",0,"2,2"
3097,1017HZ,1017HZ,35,100,"91,43",100,94,3x25,2634,"2,86",0,"2,9"
3099,1017JA,1017JA,41,100,100,100,93,3x25,3405,"4,88",0,"1,8"
3101,1017JB,1017JB,32,100,100,100,100,3x25,2279,"6,25",0,"1,8"
3103,1017JC,1017JC,32,100,"96,88",100,100,3x25,2037,0,0,"2,3"
3105,1017JD,1017JD,35,100,"71,43",100,97,3x25,5227,"11,43",0,"1,5"
3107,1017JE,1017JE,17,100,"88,24",100,100,3x25,5144,"11,76",0,"1,3"
3109,1017JG,1017JG,27,100,"96,3",100,85,3x25,3649,"7,41",0,"1,1"
3111,1017JH,1017JH,19,100,"94,74",100,89,3x25,6349,"15,79",0,"1,8"
3113,1017JJ,1017JJ,26,100,"96,15",100,85,3x25,4636,"15,38",0,"1,6"
3115,1017JK,1017JK,22,100,"95,45",100,100,3x25,3366,"4,55",0,"1,1"
3117,1017JL,1017JL,23,100,"82,61",100,87,3x25,5582,"17,39",0,"1,8"
3119,1017JM,1017JM,48,100,"97,92",100,98,3x25,2519,"2,08",0,"1,2"
3121,1017JN,1017JN,47,100,"97,87",100,96,3x25,3612,"4,26",0,"1,1"
3123,1017JP,1017JP,22,100,"95,45",100,86,3x25,9970,"40,91",0,"1,9"
3125,1017JR,1017JR,40,100,"87,5",100,100,3x25,2348,"7,5",0,"1,7"
3127,1017JS,1017JS,12,100,100,100,75,3x25,5166,25,0,"1,7"
3129,1017JT,1017JT,26,100,100,100,85,3x25,5409,"26,92",0,"1,8"
3131,1017JV,1017JV,11,100,100,100,91,3x25,9519,"18,18",0,"1,7"
3133,1017JW,1017JW,43,100,"93,02",100,93,3x25,6825,"13,95",0,"1,9"
3135,1017JX,1017JX,46,100,"95,65",100,93,3x25,4472,"10,87",0,"1,4"
3137,1017JZ,1017JZ,39,100,"92,31",100,90,3x25,5240,"20,51",0,"1,5"
3139,1017KA,1017KA,25,100,92,100,88,3x25,5607,20,0,"2,2"
3141,1017KB,1017KB,19,100,100,100,84,3x25,4906,"21,05",0,"1,8"
3143,1017KC,1017KC,21,100,100,100,100,3x25,1347,0,0,"1,9"
3145,1017KD,1017KD,21,100,"95,24",100,81,3x25,8982,"28,57",0,"2,1"
3147,1017KE,1017KE,13,100,100,100,85,3x25,9531,"30,77",0,"1,9"
3149,1017KG,1017KG,34,100,"97,06",100,79,3x25,7340,"23,53",0,"1,7"
3151,1017KH,1017KH,28,100,100,100,86,3x25,4886,"14,29",0,"1,9"
3153,1017KJ,1017KJ,46,100,"91,3",100,80,3x25,6390,"26,09",0,"1,6"
3155,1017KK,1017KK,27,100,"96,3",100,93,3x25,10105,"14,81",0,"1,7"
3157,1017KL,1017KL,33,100,"87,88",100,88,3x25,4485,"12,12",0,"2,5"
3159,1017KM,1017KM,18,100,"94,44",100,78,3x25,9217,"33,33",0,"1,7"
3161,1017KN,1017KN,17,100,100,100,88,3x25,8850,"17,65",0,"1,9"
3163,1017KP,1017KP,37,100,100,100,97,3x25,3667,"8,11",0,2
3165,1017KR,1017KR,16,100,100,100,94,3x25,5612,"18,75",0,"1,9"
3167,1017KS,1017KS,14,100,100,100,100,3x25,5534,"35,71",0,"1,5"
3169,1017KT,1017KT,37,100,"97,3",100,95,3x25,4311,"8,11",0,"1,8"
3171,1017KV,1017KV,14,100,"85,71",100,86,3x25,4326,"14,29",0,"1,3"
3173,1017KW,1017KW,12,100,100,100,92,3x25,5344,"16,67",0,"1,6"
3175,1017KX,1017KX,12,100,"91,67",100,92,3x25,7344,50,0,"1,7"
3177,1017KZ,1017KZ,13,100,100,100,100,3x25,3505,"7,69",0,"1,3"
3179,1017LA,1017LA,20,100,80,100,90,3x25,2708,0,0,"1,8"
3181,1017LB,1017LB,15,100,80,100,100,3x25,4169,20,0,"1,9"
3183,1017LC,1017LC,27,100,100,100,96,3x25,4601,"7,41",0,"1,4"
3185,1017LD,1017LD,16,100,"87,5",100,100,3x25,4650,"18,75",0,"1,9"
3187,1017LE,1017LE,21,100,100,100,95,3x25,4967,"19,05",0,"1,6"
3189,1017LG,1017LG,23,100,100,100,100,3x25,2340,0,0,"1,2"
3191,1017LH,1017LH,27,100,"85,19",100,96,3x25,3320,"7,41",0,2
3193,1017LJ,1017LJ,25,100,100,100,80,3x25,7788,20,0,"1,6"
3195,1017LK,1017LK,14,100,100,100,100,3x25,8171,"28,57",0,"1,6"
3197,1017LL,1017LL,15,100,"93,33",100,100,3x25,5660,"13,33",0,"1,6"
3199,1017LM,1017LN,21,100,"95,24",100,95,3x25,3257,"4,76",0,"1,6"
3201,1017LP,1017LP,28,100,"85,71",100,89,3x25,3398,"10,71",0,"1,4"
3203,1017LR,1017LR,15,100,100,100,93,3x25,3791,0,0,3
3205,1017LS,1017LS,18,100,"94,44",100,94,3x25,3882,0,0,"1,9"
3207,1017LT,1017LT,17,100,100,100,82,3x25,3455,"17,65",0,"1,9"
3209,1017LV,1017LV,18,100,"94,44",100,89,3x25,3987,"16,67",0,"1,8"
3211,1017LW,1017LW,14,100,100,100,100,3x25,2751,0,0,"1,4"
3213,1017LX,1017LZ,22,100,"95,45",100,91,3x25,5526,"13,64",0,"1,6"
3215,1017MA,1017MA,34,100,"97,06",100,91,3x25,9503,"14,71",0,"1,3"
3217,1017MB,1017NA,18,100,100,100,61,3x25,12705,"44,44",0,"1,8"
3219,1017NB,1017NB,29,100,"89,66",100,100,3x25,4134,"3,45",0,"1,5"
3221,1017NC,1017NC,14,100,100,100,93,3x25,2956,0,0,"1,3"
3223,1017ND,1017ND,25,100,100,100,88,3x25,6929,20,0,"2,6"
3225,1017NE,1017NE,27,100,"77,78",100,96,3x25,6763,"14,81",0,"2,5"
3227,1017NG,1017NG,45,100,"88,89",100,84,3x25,11736,"24,44",0,"2,7"
3229,1017NH,1017NH,70,100,"88,57",100,93,3x25,3940,"11,43",0,2
3231,1017NJ,1017NJ,34,100,"94,12",100,97,3x25,3142,"2,94",0,"2,1"
3233,1017NK,1017NK,29,100,100,100,100,3x25,1870,"3,45",0,"1,8"
3235,1017NL,1017NL,69,100,100,100,99,3x25,2558,"4,35",0,"1,2"
3237,1017NM,1017NM,50,100,98,100,86,3x25,9591,14,0,"1,9"
3239,1017NN,1017NN,52,100,"94,23",100,90,3x25,7187,"5,77",0,"1,8"
3241,1017NP,1017NP,44,100,"95,45",100,95,3x25,2435,"6,82",0,"1,8"
3243,1017NR,1017NR,27,100,"96,3",100,96,3x25,1933,0,0,"1,6"
3245,1017NS,1017NT,19,100,100,100,32,3x25,37478,"73,68",0,"2,2"
3247,1017NV,1017NV,18,100,100,100,67,3x25,26659,"61,11",0,"1,7"
3248,1017NX,1017NX,14,100,100,100,57,3x25,37621,"71,43",0,"1,9"
3250,1017NZ,1017PA,18,100,100,100,44,3x25,38871,"66,67",0,"2,1"
3252,1017PB,1017PB,14,100,100,100,57,3x25,16778,"64,29",0,"1,7"
3254,1017PC,1017PC,15,100,"86,67",100,80,3x25,18977,"46,67",0,"2,1"
3256,1017PD,1017PD,12,100,100,100,50,3x25,16756,"41,67",0,"1,9"
3258,1017PE,1017PE,11,100,100,100,82,3x25,30616,"36,36",0,"1,4"
3260,1017PG,1017PG,12,100,"91,67",100,33,3x25,17234,"58,33",0,"2,1"
3262,1017PH,1017PH,20,100,95,100,90,3x25,5470,20,0,"1,9"
3263,1017PJ,1017PJ,25,100,92,100,84,3x25,8549,16,0,"3,4"
3265,1017PK,1017PK,10,100,60,100,80,3x25,11713,20,0,"3,3"
3267,1017PL,1017PL,35,100,60,100,94,3x25,2963,"8,57",0,"3,2"
3268,1017PM,1017PM,19,100,100,100,95,3x25,6157,"21,05",0,"2,5"
3270,1017PN,1017PN,45,100,"86,67",100,87,3x25,5406,"13,33",0,"1,8"
3272,1017PP,1017PP,14,100,100,100,93,3x25,5431,"14,29",0,"1,5"
3274,1017PR,1017PR,12,100,"83,33",100,42,3x25,9086,"33,33",0,"1,9"
3276,1017PS,1017PS,32,100,"93,75",100,63,3x25,15031,"53,13",0,"2,1"
3277,1017PT,1017PT,33,100,"93,94",100,48,3x25,23586,"57,58",0,"1,8"
3279,1017PV,1017PV,35,100,100,100,97,3x25,3416,"2,86",0,"2,6"
3281,1017PW,1017PW,30,100,100,100,67,3x25,21482,30,0,"1,7"
3283,1017PX,1017PX,35,100,100,100,77,3x25,12033,"22,86",0,2
3285,1017PZ,1017PZ,35,100,"85,71",100,80,3x25,10094,20,0,"2,9"
3287,1017RA,1017RA,25,100,100,100,96,3x25,2992,4,0,2
3289,1017RB,1017RB,23,100,"95,65",100,91,3x25,4886,"4,35",0,"2,7"
3291,1017RC,1017RC,27,100,"81,48",100,63,3x25,6997,"33,33",0,"2,2"
3293,1017RD,1017RD,40,100,"97,5",100,90,3x25,5537,20,0,"2,4"
3295,1017RE,1017RE,29,100,"96,55",100,93,3x25,10339,"20,69",0,"3,3"
3297,1017RG,1017RG,18,100,"72,22",100,94,3x25,4947,"16,67",0,"2,5"
3299,1017RH,1017RH,19,100,"94,74",100,84,3x25,11122,"31,58",0,"2,6"
3301,1017RJ,1017RJ,41,100,"92,68",100,85,3x25,8814,"9,76",0,"2,3"
3303,1017RK,1017RK,35,100,"97,14",100,83,3x25,9814,"14,29",0,"1,7"
3305,1017RL,1017RL,38,100,"97,37",100,97,3x25,5203,"10,53",0,"1,4"
3307,1017RM,1017RM,34,100,100,100,97,3x25,3704,"17,65",0,"1,3"
3309,1017RN,1017RN,33,100,"96,97",100,97,3x25,2429,"12,12",0,"1,7"
3311,1017RP,1017RP,31,100,"80,65",100,45,3x25,27007,"54,84",0,"1,8"
3313,1017RR,1017RR,12,100,100,100,58,3x25,5607,50,0,"1,3"
3315,1017RS,1017RS,29,100,"89,66",100,97,3x25,2694,"3,45",0,"1,4"
3316,1017RT,1017RT,22,100,"81,82",100,82,3x25,3785,"18,18",0,"1,9"
3318,1017RV,1017RV,56,100,"96,43",100,96,3x25,5232,"5,36",0,"1,1"
3320,1017RW,1017RW,27,100,"85,19",100,93,3x25,5088,"18,52",0,"1,6"
3322,1017RX,1017RX,16,100,"87,5",100,75,3x25,14677,25,0,"1,8"
3324,1017RZ,1017RZ,15,100,100,100,60,3x25,9948,40,0,"2,3"
3326,1017SB,1017SC,44,100,"88,64",100,84,3x25,10439,"27,27",0,"2,4"
3327,1017SE,1017SE,46,100,100,100,93,3x25,4282,"6,52",0,"1,3"
3329,1017SG,1017SG,30,100,"93,33",100,73,3x25,12102,"43,33",0,"1,7"
3331,1017SH,1017SH,52,100,100,100,96,3x25,2239,"1,92",0,"1,1"
3333,1017SJ,1017SJ,19,100,100,100,100,3x25,3061,"5,26",0,"1,4"
3335,1017SK,1017SK,26,100,"96,15",100,92,3x25,3120,"11,54",0,"1,4"
3337,1017SL,1017SL,28,100,"96,43",100,89,3x25,2940,"10,71",0,"1,4"
3339,1017SM,1017SM,22,100,"72,73",100,86,3x25,3225,"4,55",0,"2,8"
3341,1017SN,1017SN,32,100,"90,63",100,97,3x25,2727,0,0,"1,2"
3343,1017SP,1017SP,33,100,"96,97",100,94,3x25,5061,"9,09",0,"1,6"
3345,1017SR,1017SR,36,100,"97,22",100,100,3x25,1888,"2,78",0,"1,3"
3347,1017ST,1017ST,59,100,"84,75",100,93,3x25,2435,"3,39",0,"1,7"
3349,1017SV,1017SV,40,100,85,100,100,3x25,2152,0,0,"1,7"
3351,1017SW,1017SW,18,100,"77,78",100,100,3x25,3550,0,0,"1,7"
3353,1017SX,1017SX,52,100,"94,23",100,96,3x25,1660,0,0,"1,4"
3355,1017SZ,1017SZ,13,100,100,100,100,3x25,2347,"7,69",0,"1,2"
3357,1017TA,1017TA,36,100,"61,11",100,86,3x25,2561,0,0,2
3359,1017TB,1017TB,27,100,"96,3",100,100,3x25,2495,"7,41",0,"1,4"
3361,1017TC,1017TC,39,100,"97,44",100,90,3x25,3061,"10,26",0,"2,1"
3363,1017TD,1017TD,40,100,"97,5",100,93,3x25,2468,"2,5",0,"1,7"
3365,1017TE,1017TE,49,100,"97,96",100,94,3x25,2434,"4,08",0,"1,7"
3367,1017TG,1017TG,61,100,"95,08",100,93,3x25,2639,"1,64",0,"1,5"
3369,1017TH,1017TH,30,100,"83,33",100,100,3x25,1920,0,0,"1,5"
3371,1017TJ,1017TJ,29,100,100,100,100,3x25,1644,0,0,"1,2"
3373,1017TK,1017TK,61,100,"96,72",100,95,3x25,1595,0,0,"1,5"
3375,1017TL,1017TL,35,100,"97,14",100,94,3x25,5187,"2,86",0,"1,1"
3377,1017TM,1017TM,40,100,100,100,100,3x25,1793,0,0,"1,1"
3379,1017TN,1017TN,47,100,"95,74",100,94,3x25,2381,"10,64",0,"1,6"
3381,1017TP,1017TP,55,100,80,100,75,3x25,2974,"1,82",0,"1,6"
3383,1017TR,1017TR,59,100,"89,83",100,95,3x25,2829,"6,78",0,"1,5"
3385,1017TS,1017TS,18,100,100,100,100,3x25,2246,0,0,"1,1"
3387,1017TT,1017TT,47,"97,87","97,87",100,98,3x25,3126,"6,38",0,"1,7"
3389,1017TV,1017TV,22,100,"90,91",100,100,3x25,2907,"4,55",0,"1,5"
3391,1017TW,1017TW,38,100,"97,37",100,100,3x25,2489,"2,63",0,"1,5"
3393,1017TX,1017TX,29,100,"86,21",100,97,3x25,2284,0,0,"1,5"
3395,1017TZ,1017TZ,13,100,100,100,92,3x25,9705,"7,69",0,"1,3"
3397,1017VA,1017VA,29,100,"96,55",100,90,3x25,4710,"6,9",0,"1,3"
3399,1017VB,1017VB,21,100,"80,95",100,81,3x25,4334,"9,52",0,"2,3"
3401,1017VC,1017VD,48,100,"95,83",100,96,3x25,2808,"6,25",0,"1,4"
3403,1017VE,1017VE,34,100,"91,18",100,97,3x25,1876,"2,94",0,"1,1"
3405,1017VG,1017VG,27,100,"88,89",100,96,3x25,3421,"3,7",0,"1,4"
3407,1017VH,1017VH,25,100,96,100,96,3x25,10599,32,0,"2,2"
3409,1017VJ,1017VJ,30,100,"96,67",100,73,3x25,17860,"46,67",0,"1,7"
3411,1017VK,1017VK,39,100,"97,44",100,95,3x25,6295,"17,95",0,"2,4"
3413,1017VL,1017VL,18,100,"94,44",100,78,3x25,18796,"33,33",0,"1,8"
3415,1017VM,1017VM,21,100,"90,48",100,71,3x25,14599,"42,86",0,"2,4"
3417,1017VN,1017VN,40,100,"92,5",100,90,3x25,12609,40,0,2
3419,1017VP,1017VP,32,100,"96,88",100,81,3x25,8944,"28,13",0,"1,9"
3421,1017VR,1017VR,21,100,100,100,76,3x25,13714,"42,86",0,"1,8"
3423,1017VS,1017VS,29,100,"96,55",100,83,3x25,11591,"13,79",0,"1,9"
3425,1017VT,1017VT,37,100,"97,3",100,70,3x25,15276,"43,24",0,"1,4"
3427,1017VV,1017VV,54,100,"90,74",100,83,3x25,6537,"27,78",0,"1,9"
3429,1017VW,1017VW,27,100,100,100,93,3x25,4144,"11,11",0,"1,2"
3431,1017VX,1017VX,21,100,"85,71",100,95,3x25,3835,"14,29",0,"1,5"
3433,1017VZ,1017VZ,23,100,"95,65",100,87,3x25,4523,"4,35",0,"1,4"
3435,1017WB,1017WB,50,100,86,100,92,3x25,2697,6,0,"1,9"
3437,1017WC,1017WC,34,100,"97,06",100,100,3x25,2316,"8,82",0,"1,7"
3439,1017WD,1017WD,61,100,100,100,100,3x25,2948,"8,2",0,"1,4"
3441,1017WE,1017WE,35,100,100,100,89,3x25,3289,"5,71",0,"1,3"
3443,1017WG,1017WG,73,100,"80,82",100,92,3x25,2033,"2,74",0,"2,2"
3445,1017WH,1017WH,60,100,"81,67",100,97,3x25,2636,"1,67",0,"2,2"
3447,1017WJ,1017WJ,51,100,"80,39",100,90,3x25,2861,"3,92",0,"1,9"
3449,1017WK,1017WK,30,100,100,100,100,3x25,2646,"6,67",0,"1,1"
3451,1017WL,1017WL,29,100,100,100,93,3x25,5369,"17,24",0,"1,4"
3453,1017WN,1017WN,23,100,"91,3",100,96,3x25,2952,"4,35",0,"1,5"
3455,1017WP,1017WP,17,100,"82,35",100,94,3x25,2593,"11,76",0,"1,3"
3457,1017WR,1017WS,50,100,92,100,80,3x25,7710,42,0,"1,5"
3458,1017WT,1017WT,14,100,100,100,64,3x25,17859,"35,71",0,"2,4"
3460,1017WV,1017WV,67,100,"95,52",100,88,3x25,7531,"16,42",0,"1,9"
3462,1017WX,1017WZ,56,100,"91,07",100,84,3x25,2424,0,0,2
3464,1017XA,1017XA,50,100,98,100,90,3x25,1633,2,0,"1,3"
3466,1017XB,1017XB,54,100,"96,3",100,96,3x25,3326,"3,7",0,"3,1"
3468,1017XC,1017XC,26,100,"92,31",100,96,3x25,2200,"7,69",0,2
3470,1017XD,1017XD,26,100,"92,31",100,58,3x25,9447,"53,85",0,"2,5"
3472,1017XE,1017XE,43,100,"97,67",100,98,3x25,4283,"20,93",0,2
3474,1017XG,1017XG,45,100,"66,67",100,82,3x25,3830,"6,67",0,"2,8"
3476,1017XH,1017XH,37,100,"97,3",100,100,3x25,3356,"10,81",0,"2,5"
3478,1017XJ,1017XJ,48,100,"97,92",100,79,3x25,8420,25,0,"1,5"
3480,1017XK,1017XK,13,100,100,100,77,3x25,7885,"61,54",0,"1,7"
3482,1017XL,1017XL,20,100,100,100,80,3x25,12902,35,0,"1,8"
3483,1017XM,1017XM,32,100,100,100,72,3x25,8184,"31,25",0,"1,5"
3485,1017XN,1017XN,41,100,100,100,88,3x25,4433,"21,95",0,"1,6"
3487,1017XP,1017XP,13,100,100,100,77,3x25,5286,"38,46",0,"1,9"
3489,1017XR,1017XR,32,100,"96,88",100,88,3x25,5719,"21,88",0,"2,6"
3491,1017XS,1017XS,31,100,"80,65",100,87,3x25,10234,"29,03",0,2
3493,1017XT,1017XT,20,100,100,100,100,3x25,5356,15,0,"1,3"
3495,1017XV,1017XV,24,100,"87,5",100,58,3x25,14010,"45,83",0,2
3497,1017XW,1017XW,25,100,100,100,100,3x25,4633,8,0,"1,2"
3499,1017XX,1017XX,20,100,100,100,100,3x25,4048,5,0,"1,4"
3501,1017XZ,1017XZ,16,100,100,100,100,3x25,3499,0,0,1
3503,1017ZA,1017ZA,14,100,100,100,93,3x25,6542,"21,43",0,"2,3"
3505,1017ZB,1017ZB,23,100,"95,65",100,100,3x25,4186,"13,04",0,1
3507,1017ZC,1017ZC,19,100,"94,74",100,100,3x25,3793,"5,26",0,
3509,1017ZD,1017ZD,14,100,"78,57",100,36,3x25,9871,"42,86",0,"1,6"
3511,1017ZE,1017ZE,12,100,100,100,92,3x25,5403,"16,67",0,"1,7"
3512,1017ZG,1017ZH,26,100,100,100,92,3x25,5908,"30,77",0,"1,8"
3514,1017ZJ,1017ZJ,33,100,100,100,91,3x25,3058,"3,03",0,"1,7"
3516,1017ZK,1017ZK,20,100,90,100,95,3x25,2533,5,0,"2,5"
3518,1017ZL,1017ZL,59,100,"96,61",100,90,3x25,2992,"8,47",0,"1,4"
3520,1017ZM,1017ZM,100,100,99,100,98,3x25,2161,1,0,"1,1"
3522,1017ZN,1017ZR,42,100,"97,62",100,76,3x25,7750,"38,1",0,"1,7"
3524,1017ZS,1017ZS,35,100,100,100,94,3x25,3306,"8,57",0,"1,4"
3526,1017ZT,1017ZT,44,100,100,100,95,3x25,4826,"11,36",0,"1,6"
3528,1017ZV,1017ZV,30,100,"96,67",100,93,3x25,3701,"13,33",0,"1,3"
3530,1017ZW,1017ZX,31,100,"93,55",100,87,3x25,4694,"6,45",0,"2,4"
3532,1018AA,1018AA,31,100,"90,32",100,68,3x25,3183,"32,26",0,3
3534,1018AB,1018AB,32,100,"96,88",100,97,3x25,3927,"6,25",0,"1,1"
3536,1018AC,1018AC,20,100,95,100,90,3x25,7611,20,0,"1,4"
3538,1018AD,1018AD,261,100,"98,08",100,91,3x25,5713,"11,49",0,"1,4"
3540,1018AE,1018AG,58,100,"94,83",100,88,3x25,5650,"17,24",0,"1,9"
3542,1018AH,1018AJ,26,100,"96,15",100,73,3x25,17544,"42,31",0,"1,7"
3544,1018AK,1018AK,521,100,"95,39",100,97,3x25,3110,"0,58",0,"3,3"
3546,1018AL,1018AM,157,100,"78,34",100,92,3x25,4298,"7,64",0,3
3548,1018AN,1018AN,118,100,100,100,99,3x25,1917,"0,85",0,"1,1"
3550,1018AP,1018AP,26,100,"80,77",100,92,3x25,2221,"23,08",0,"1,7"
3552,1018AR,1018AR,85,100,100,100,99,3x25,1822,"1,18",0,1
3554,1018AS,1018AS,23,100,100,100,96,3x25,2799,"4,35",0,1
3556,1018AT,1018AT,17,100,100,100,100,3x25,3159,"5,88",0,"1,1"
3558,1018AV,1018AV,91,100,"96,7",100,93,3x25,7075,"16,48",0,"1,4"
3560,1018AW,1018AW,49,100,100,100,100,3x25,4866,"4,08",0,2
3562,1018AX,1018AX,82,100,100,100,100,3x25,2457,0,0,1
3564,1018AZ,1018AZ,91,100,100,100,99,3x25,3379,"2,2",0,1
3566,1018BA,1018BA,47,100,"78,72",100,96,3x25,1824,"2,13",0,"1,3"
3568,1018BB,1018BB,110,100,"99,09",100,99,3x25,2143,"0,91",0,"1,5"
3570,1018BC,1018BC,25,100,100,100,100,3x25,1877,0,0,"1,1"
3572,1018BD,1018BD,23,100,"52,17",100,91,3x25,2262,"8,7",0,"1,3"
3574,1018BE,1018BE,91,100,"92,31",100,98,3x25,4937,"8,79",0,"1,2"
3576,1018BG,1018BG,26,100,"92,31",100,100,3x25,2223,0,0,1
3578,1018BH,1018BH,78,100,100,100,94,3x25,5877,"2,56",0,"1,7"
3580,1018BJ,1018BJ,41,100,100,100,95,3x25,2599,"12,2",0,"1,2"
3582,1018BK,1018BK,32,100,"96,88",100,91,3x25,3179,"21,88",0,"1,2"
3584,1018BL,1018BL,24,100,"83,33",100,100,3x25,1965,"4,17",0,"1,3"
3586,1018BM,1018BM,30,100,"73,33",100,83,3x25,3100,"3,33",0,"1,8"
3588,1018BN,1018BN,26,100,100,100,100,3x25,1902,0,0,"1,1"
3590,1018BP,1018BP,10,100,90,100,100,3x25,1695,10,0,"1,3"
3592,1018BR,1018BR,20,100,100,100,100,3x25,2341,5,0,1
3593,1018BS,1018BS,28,100,100,100,96,3x25,3161,"3,57",0,1
3595,1018BT,1018BT,49,100,"48,98",100,98,3x25,1789,"2,04",0,"1,1"
3597,1018BV,1018BV,12,100,"8,33",100,100,3x25,1426,0,0,2
3598,1018BW,1018BW,46,100,"93,48",100,87,3x25,4119,"19,57",0,"1,2"
3600,1018BX,1018BX,18,100,100,100,83,3x25,4586,"38,89",0,"1,5"
3602,1018BZ,1018BZ,19,100,100,100,100,3x25,3120,0,0,1
3604,1018CC,1018CC,54,100,"98,15",100,98,3x25,2642,"3,7",0,"1,4"
3606,1018CD,1018CD,19,100,"89,47",100,95,3x25,3120,"5,26",0,1
3608,1018CE,1018CE,35,100,"97,14",100,100,3x25,2055,"2,86",0,"1,1"
3610,1018CG,1018CG,28,100,100,100,89,3x25,5066,"21,43",0,"1,4"
3612,1018CH,1018CH,22,100,100,100,100,3x25,3110,0,0,"1,1"
3614,1018CK,1018CK,16,100,100,100,100,3x25,2275,0,0,"1,1"
3616,1018CL,1018CL,25,100,100,100,100,3x25,1985,4,0,"1,2"
3618,1018CM,1018CM,40,100,100,100,90,3x25,5529,"7,5",0,"1,1"
3620,1018CN,1018CN,30,100,"96,67",100,90,3x25,2957,"6,67",0,"1,1"
3622,1018CP,1018CP,40,100,"97,5",100,93,3x25,4286,15,0,"1,6"
3624,1018CR,1018CR,22,100,"90,91",100,91,3x25,3190,0,0,"1,3"
3626,1018CS,1018CS,82,100,"97,56",100,95,3x25,2018,"3,66",0,"1,1"
3628,1018CT,1018CT,26,100,100,100,100,3x25,4370,"3,85",0,"1,4"
3630,1018CV,1018CV,41,100,"92,68",100,88,3x25,6223,"17,07",0,"1,3"
3632,1018CW,1018CW,13,100,100,100,100,3x25,3705,"7,69",0,"1,1"
3634,1018CX,1018CX,30,100,"93,33",100,93,3x25,3417,"13,33",0,"1,3"
3636,1018CZ,1018DA,24,100,"91,67",100,75,3x25,6018,"41,67",0,2
3638,1018DB,1018DB,20,100,85,100,70,3x25,11953,30,0,"3,2"
3640,1018DC,1018DD,44,100,"84,09",100,70,3x25,9345,"31,82",0,"1,3"
3642,1018DE,1018DE,20,100,95,100,65,3x25,7534,35,0,"1,7"
3644,1018DG,1018DG,16,100,100,100,75,3x25,9685,"31,25",0,"1,5"
3646,1018DH,1018DH,37,100,"75,68",100,92,3x25,3854,"16,22",0,2
3648,1018DJ,1018DJ,29,100,100,100,93,3x25,3405,"10,34",0,"1,2"
3650,1018DK,1018DK,18,100,"94,44",100,100,3x25,3817,"22,22",0,"2,3"
3652,1018DL,1018DM,24,100,"95,83",100,96,3x25,11188,0,0,"1,2"
3654,1018DN,1018DN,164,100,"99,39",100,96,3x25,4106,"4,27",0,"1,1"
3656,1018DP,1018DR,45,100,"88,89",100,91,3x25,5554,"17,78",0,"2,1"
3658,1018DS,1018DS,26,100,100,100,85,3x25,6707,"15,38",0,"1,4"
3660,1018DT,1018DT,55,100,100,100,96,3x25,3622,"10,91",0,"1,3"
3662,1018DV,1018DW,59,100,"98,31",100,100,3x25,2283,"1,69",0,"1,5"
3664,1018DX,1018DX,20,100,100,100,95,3x25,3208,0,0,"1,2"
3666,1018DZ,1018DZ,31,100,100,100,97,3x25,6772,"3,23",0,"1,1"
3668,1018EA,1018EA,23,100,100,100,100,3x25,2436,"4,35",0,"1,5"
3670,1018EB,1018EB,39,100,"94,87",100,97,3x25,1683,0,0,"1,1"
3672,1018EC,1018EC,62,100,"98,39",100,98,3x25,3016,"4,84",0,"1,3"
3674,1018ED,1018ED,26,100,"88,46",100,85,3x25,3994,"7,69",0,"1,6"
